Label,Notation,Parent Notation,Sort Priority,Description
Rental services of sea and coastal water vessels for passengers with operator,50.10.20,50.10.2,4041,"This subcategory also includes: - rental services of pleasure boats with operator (e.g. for fishing cruises) This subcategory excludes: - rental services of sea and coastal water vessels for freight with operator, see 50.20.21 - leasing or rental services of pleasure boats and yachts without operator, see 77.21.10 - leasing or rental services of commercial vessels without operator, see 77.34.10"
Sea and coastal freight water transport services,50.2,50,4042,
Sea and coastal freight water transport services,50.20,50.2,4043,
Sea and coastal freight water transport services,50.20.1,50.20,4044,"This category excludes: - cargo handling services, see 52.24.1"
Sea and coastal water transport services of frozen or refrigerated goods by refrigerator vessels,50.20.11,50.20.1,4045,"This subcategory includes: - sea and coastal water transport services of frozen or refrigerated goods in special refrigerator compartments  This subcategory excludes: - sea and coastal water transportation of liquid gas, see 50.20.13"
Sea and coastal water transport services of crude oil by tankers,50.20.12,50.20.1,4046,
Sea and coastal water transport services of other bulk liquids or gases by tankers,50.20.13,50.20.1,4047,"This subcategory includes: - sea and coastal water transport services of other bulk liquids or gases such as natural gas, methane and refined petroleum products in special tankers"
Sea and coastal water transport services of intermodal containers by container ships,50.20.14,50.20.1,4048,This subcategory includes: - sea and coastal water transport services of individual articles and packages assembled and shipped in specially constructed shipping containers designed for ease of handling in transport
Sea and coastal water transport services of dry bulk good,50.20.15,50.20.1,4049,"This subcategory includes: - sea and coastal water transport services of dry bulk goods such as cereals, flours, cement, sand, coal, etc."
Other sea and coastal freight water transport services,50.20.19,50.20.1,4050,This subcategory includes: - sea and coastal water transport services of letters and parcels on behalf of postal and courier services - sea and coastal water transport services of freight n.e.c.
Rental services of sea and coastal water vessels for freight with operator; towing and pushing services,50.20.2,50.20,4051,
Rental services of sea and coastal water vessels for freight with operator,50.20.21,50.20.2,4052,"This subcategory includes: - rental and leasing services of all types of self-propelled vessels with crew, such as tankers, bulk dry cargo vessels, cargo and freight vessels, tugboats and fishing vessels for sea and coastal water transport  This subcategory excludes: - rental services of sea and coastal water vessels for passengers with operator, see 50.10.20 - leasing or rental services of commercial vessels without operator, see 77.34.10"
Towing and pushing services on sea and coastal waters,50.20.22,50.20.2,4053,"This subcategory includes: - towing and pushing services on sea and on coastal waters   These services are generally provided by vessels that do not themselves carry freight or passengers.  - towing services for oil rigs, floating cranes, dredging vessels and buoys, and for hulls and incomplete vessels"
Inland passenger water transport services,50.3,50,4054,
Inland passenger water transport services,50.30,50.3,4055,
Inland passenger water transport services,50.30.1,50.30,4056,
Inland passenger water transport services by ferries,50.30.11,50.30.1,4057,"This subcategory includes: - passenger transport services on rivers, canals, lakes and other inland waterways by ferries, including hydrofoils and hovercraft, whether on a scheduled or non-scheduled basis - transport services of accompanying vehicles, luggage, animals and other items"
Inland passenger water transport services on cruises,50.30.12,50.30.1,4058,"This subcategory includes: - inland water cruises, including transportation, accommodation, food services and other incidental services in an all inclusive fare"
Sightseeing and excursion boat services,50.30.13,50.30.1,4059,
Other inland passenger water transport services,50.30.19,50.30.1,4060,"This subcategory includes: - passenger transport services on rivers, canals and other inland waters on a scheduled or non-schedules basis by vessels other than ferries, cruise ships, sightseeing and excursion boats - water taxis"
Rental services of inland water vessels for passengers with operator,50.30.2,50.30,4061,
Rental services of inland water vessels for passengers with operator,50.30.20,50.30.2,4062,"This subcategory also includes: - rental services of inland water pleasure boats with operator This subcategory excludes: - rental services of inland water vessels for freight with operator, see 50.40.21 - leasing or rental services of pleasure boats without operator, see 77.21.10 - leasing or rental services of commercial vessels without operator, see 77.34.10"
Inland freight water transport services,50.4,50,4063,
Inland freight water transport services,50.40,50.4,4064,
Inland freight water transport services,50.40.1,50.40,4065,"This category excludes:  - cargo handling services, see 52.24.1"
Inland water transport services of frozen and refrigerated goods by refrigerator vessels,50.40.11,50.40.1,4066,This subcategory includes: - inland water transport services of frozen or refrigerated goods in special refrigerator compartments
Inland water transport services of crude oil by tankers,50.40.12,50.40.1,4067,
Inland water transport services of other bulk liquids and gases by tankers,50.40.13,50.40.1,4068,"This subcategory includes: - inland water transport services of other bulk liquids or gases such as natural gas, methane and refined petroleum products in special tankers"
Inland water transport services of intermodal containers by container ships,50.40.14,50.40.1,4069,This subcategory includes: - inland water transport services of individual articles and packages assembled and shipped in specially constructed containers designed for ease of handling in transport
Other inland freight water transport services,50.40.19,50.40.1,4070,This subcategory includes: - inland water transport services of freight n.e.c.
Rental services of inland water vessels for freight with operator; towing and pushing services,50.40.2,50.40,4071,
Rental services of inland water vessels for freight with operator,50.40.21,50.40.2,4072,"This subcategory includes: - rental and leasing services of all types of self-propelled, inland water vessels with operator, such as tankers, bulk dry cargo vessels, cargo and freight vessels, tugboats and fishing vessels  This subcategory excludes: - rental services of inland water vessels for passengers with operator, see 50.30.20 - leasing or rental services of commercial vessels without operator, see 77.34.10"
Towing and pushing services on inland waters,50.40.22,50.40.2,4073,"This subcategory includes: - barge towing services on inland waterways and on canals, when provided by tugboats - towing services of oil rigs, floating cranes, dredging vessels and buoys, and of hulls and incomplete vessels  This subcategory excludes: - tugboat-assisted docking and undocking services, see 52.22.14"
Air transport services,51,H,4074,
Passenger air transport services,51.1,51,4075,
Passenger air transport services,51.10,51.1,4076,
Passenger air transport services,51.10.1,51.10,4077,
Domestic scheduled air transport services of passengers,51.10.11,51.10.1,4078,This subcategory includes: - passenger air transport services on regular domestic routes and on regular schedules supplied in aircraft (including helicopters) of any type - associated transport services of passenger baggage and other items that may be carried at no extra cost
"Domestic non-scheduled air transport services of passengers, except for sightseeing",51.10.12,51.10.1,4079,"This subcategory includes: - passenger air transport services on a non-scheduled basis on domestic routes, supplied in aircraft (including helicopters) of any type - associated transport services of passenger baggage and other items that may be carried at no extra cost  This subcategory excludes: - sightseeing passenger air transport services, see 51.10.15 - rental services of passenger air transport equipment with operator, see 51.10.20"
International scheduled air transport services of passengers,51.10.13,51.10.1,4080,This subcategory includes: - passenger air transport services on regular international routes and on regular schedules supplied in aircraft (including helicopters) of any type - associated transport services of passenger baggage and other items that may be carried at no extra cost
International non-scheduled air transport services of passengers,51.10.14,51.10.1,4081,"This subcategory includes: - passenger air transport services on a non-scheduled basis on international routes, supplied in aircraft (including helicopters) of any type - associated transport services of passenger baggage and other items that may be carried at no extra cost  This subcategory excludes: - sightseeing passenger air transport services, see 51.10.15 - rental services of passenger air transport equipment with operator, see 51.10.20"
Non-scheduled passenger air transport services for sightseeing,51.10.15,51.10.1,4082,
Rental services of passenger air transport equipment with operator,51.10.2,51.10,4083,
Rental services of passenger air transport equipment with operator,51.10.20,51.10.2,4084,"This subcategory includes: - rental and leasing services of passenger air transport equipment or air transport equipment suitable for passenger and freight (including helicopters) with operator  These services are generally supplied on a time basis and several different destinations are frequently involved.  This subcategory excludes: - rental services of air transport equipment without operator, see 77.35.10"
Freight air transport and space transport services,51.2,51,4085,
Freight air transport services,51.21,51.2,4086,
Freight air transport services,51.21.1,51.21,4087,"This category excludes: - rental services of freight air transport equipment with operator, see 51.21.20"
Scheduled air transport services of intermodal containers,51.21.11,51.21.1,4088,This subcategory includes: - scheduled air transport services of individual articles and packages assembled and shipped in specially constructed shipping containers designed for ease of handling in transport
Air transport services of letters and parcels,51.21.12,51.21.1,4089,"This subcategory includes: - transport services of letters and parcels by air, scheduled or non-scheduled, on behalf of postal and courier services"
Scheduled air transport services of other freight,51.21.13,51.21.1,4090,This subcategory includes: - scheduled air transport services of freight n.e.c.
Non-scheduled air transport services of other freight,51.21.14,51.21.1,4091,This subcategory includes: - non-scheduled air transport services of individual articles and packages assembled and shipped in specially constructed shipping containers designed for ease of handling in transport - non-scheduled air transport services of freight n.e.c.
Rental services of freight air transport equipment with operator,51.21.2,51.21,4092,
Rental services of freight air transport equipment with operator,51.21.20,51.21.2,4093,"This subcategory includes: - rental and leasing services of freight-carrying aircraft (including helicopters) with operator  These services are generally supplied on a time basis and several different destinations are frequently involved.  This subcategory excludes: - rental services of air transport equipment without operator, see 77.35.10"
Space transport services,51.22,51.2,4094,
Space transport services,51.22.1,51.22,4095,
Space transport services of passengers,51.22.11,51.22.1,4096,
Space transport services of freight,51.22.12,51.22.1,4097,This subcategory includes: - space transport services of freight - launching and placing of satellites in space This subcategory also includes: - services provided by space laboratories
Warehousing and support services for transportation,52,H,4098,
Warehousing and storage services,52.1,52,4099,
Warehousing and storage services,52.10,52.1,4100,
Warehousing and storage services,52.10.1,52.10,4101,This category also includes: - storage services of goods in foreign trade zones
Refrigerated storage services,52.10.11,52.10.1,4102,"This subcategory includes: - storage and warehousing services for frozen or refrigerated goods, including perishable food products  This subcategory excludes: - freezing of food on a fee or contract basis, see sub-contracted operations as part of manufacturing in division 10"
Bulk liquid or gas storage services,52.10.12,52.10.1,4103,"This subcategory includes: - bulk storage and warehousing services for liquids and gases, including oil and oil products, wine and the like"
Grain storage services,52.10.13,52.10.1,4104,This subcategory includes: - storage services of grains - operation services of grain silos
Other warehousing and storage services,52.10.19,52.10.1,4105,"This subcategory excludes:  - parking facilities for motor vehicles, see 52.21.24 - self-storage facility services, see 68.20.12 - rental services of vacant space, see 68.20.12"
Support services for transportation,52.2,52,4106,
Services incidental to land transportation,52.21,52.2,4107,
Services incidental to railway transportation,52.21.1,52.21,4108,
Railway pushing or towing services,52.21.11,52.21.1,4109,"This subcategory includes: - railway pushing or towing services, e.g., the movement of wagons between terminal yards, industrial sidings and the like"
Other services incidental to railway transportation,52.21.19,52.21.1,4110,"This subcategory includes: - railway passenger terminal services (sale of tickets, reservations, luggage office, left-luggage office) - operation services of railroad infrastructure - other supporting services for railway transport, n.e.c.  This subcategory excludes: - switching and shunting services, see 52.21.11 - railway freight cargo handling services for containerised freight, see 52.24.12 - railway freight cargo handling services for non-containerised freight or passenger baggage, see 52.24.19"
Services incidental to road transportation,52.21.2,52.21,4111,
Bus station services,52.21.21,52.21.2,4112,"This subcategory includes: - passenger terminal services in connection with urban, suburban and interurban bus passenger transport (sale of tickets, reservations, luggage office, left-luggage office)  This subcategory excludes: - baggage and freight handling services, see 52.24.19"
Highway operation services,52.21.22,52.21.2,4113,"This subcategory includes: - operation services of highways, roads, streets and causeways  This subcategory excludes: - services of vehicle parking facilities, see 52.21.24"
Bridges and tunnel operation services,52.21.23,52.21.2,4114,
Parking lot services,52.21.24,52.21.2,4115,"This subcategory includes: - parking services for motor vehicles, motorcycles and bicycles provided by car parks, parking lots and parking garages, whether or not roofed - collection services of fees for parking on streets, roads and public places  This subcategory excludes: - rental services of lock-up garages or garage premises for vehicles by the month or year, see 68.20.12 - valet car parking services, see 96.09.19"
Towing services for private and commercial vehicles,52.21.25,52.21.2,4116,"This subcategory includes: - towing services for distressed commercial and private vehicles - towing services for other vehicles, e.g. for parking violations"
Other services incidental to road transportation,52.21.29,52.21.2,4117,"This subcategory excludes: - cleaning services for buses and other land transport vehicles, see 81.29.19"
Services incidental to transportation via pipelines,52.21.3,52.21,4118,
Services incidental to transportation via pipelines,52.21.30,52.21.3,4119,
Services incidental to water transportation,52.22,52.2,4120,
Services incidental to water transportation,52.22.1,52.22,4121,
Port and waterway operation services (except cargo handling) on sea and coastal waters,52.22.11,52.22.1,4122,"This subcategory includes: - port operation services such as wharves, docks, piers, quays and other services connected with marine terminal facilities, including passenger terminal services in connection with sea and coastal waters - services of locks, boat lifts, weirs, sluices - services provided by lighthouses, lightships and light vessels, buoys, channel markers and similar navigation aids  This subcategory excludes: - port storage and warehousing services, see 52.10.1 - pilotage services in connection with docking and undocking of vessels, see 52.22.13 - tugboat-assisted docking and undocking services, see 52.22.13 - stevedoring services:   . for containerised freight, see 52.24.11   . for non-containerised freight, see 52.24.13 - operation services of marinas, see 93.29.19"
Inland waterway operation services (except cargo handling),52.22.12,52.22.1,4123,"This subcategory includes: - operating and maintenance services of boat, barge and ship canals, of canalised rivers and of other artificial or non artificial inland waterways - services of locks, boat lifts, weirs, sluices - services provided by lighthouses, lightships and light vessels, buoys, channel markers and similar navigation aids - towing services on canals other than by tugboat, e.g., by tractors or locomotives on the tow-path  This subcategory excludes: - port storage and warehousing services, see 52.10.1 - pilotage services in connection with docking and undocking of vessels, see 52.22.13 - tugboat-assisted docking and undocking services, see 52.22.13 - stevedoring services:   . for containerised freight, see 52.24.11   . for non-containerised freight, see 52.24.13"
Pilotage and berthing services on sea and coastal waters,52.22.13,52.22.1,4124,"This subcategory includes: - pilotage services, including the services of pilot vessels, on sea and coastal waters, whether supplied to conduct a vessel in or out of harbours or around navigational dangers - tugboat services in connection with the docking and undocking of vessels of all types, on sea and coastal waters  This subcategory excludes: - towing and pushing services on coastal waters or on open sea, see 50.20.22"
Pilotage and berthing services on inland waters,52.22.14,52.22.1,4125,"This subcategory includes: - pilotage services, including the services of pilot vessels, whether supplied to conduct a vessel in or out of harbours or around navigational dangers, in inland waters - tugboat services in connection with the docking and undocking of vessels of all types, in inland waters  This subcategory excludes: - towing and pushing services on inland waters, see 50.40.22"
Vessel salvage and refloating services on sea and coastal waters,52.22.15,52.22.1,4126,"This subcategory includes: - vessel salvage services, provided on sea and coastal waters - towing services for vessels on sea and coastal waters  Such services consist of recovering distressed and sunken vessels and their cargoes, including the raising of sunken vessels, the righting of capsized vessels and the refloating of stranded vessels.  This subcategory excludes: - towing services supplied to vessels on coastal waters or on open sea, see 50.20.22 - lifeboat services, marine fireboat services and other marine search and rescue services:   . police services, see 84.24.11   . other public order and safety affairs related services, see 84.24.19   . marine fireboat services, see 84.25.11"
Vessel salvage and refloating services in inland waters,52.22.16,52.22.1,4127,"This subcategory includes: - vessel salvage services, provided on inland waters - towing services for distressed vessels in inland waters  Such services consist of recovering distressed and sunken vessels and their cargoes, including the raising of sunken vessels, the righting of capsized vessels and the refloating of stranded vessels.  This subcategory excludes: - towing services supplied to vessels on inland waters, see 50.40.22 - lifeboat services, marine fireboat services and other marine search and rescue services:   . police services, see 84.24.11   . other public order and safety affairs related services, see 84.24.19   . marine fireboat services, see 84.25.11"
Other services incidental to water transportation,52.22.19,52.22.1,4128,"This subcategory includes: - water transport supporting services directly connected with vessel operations n.e.c., and not directly connected with vessel operations such as ice breaking, vessel registration, vessel laying-up and storage services, etc.  This subcategory excludes: - disinfecting and exterminating services for vessels, see 81.29.11 - cleaning services for vessels, including removal of contamination by fuel and oil, see 81.29.19 - lifeboat services, marine fireboat services and other marine search and rescue services:   . oil spill fighting services, see 39.00   . police services, see 84.24.11   . other public order and safety affairs related services, see 84.24.19   . marine fireboat services, see 84.25.11"
Services incidental to air transportation,52.23,52.2,4129,
"Airport operation services (excluding cargo handling), air traffic control services and other services incidental to air transportation",52.23.1,52.23,4130,
"Airport operation services, excluding cargo handling",52.23.11,52.23.1,4131,"This subcategory includes: - passenger air terminal services and ground services on air fields, including runway operating services  This subcategory excludes: - air terminal cargo-handling services:   . for containerised freight, see 52.24.12   . for non-containerised freight or for passenger baggage, see 52.24.19"
Air traffic control services,52.23.12,52.23.1,4132,"This subcategory includes: - flight control tower operation services, including approach, landing and take-off control services This subcategory also includes: - services provided by airport-located radar stations This subcategory excludes: - radio navigational aid services, see 84.13.14"
Other service activities incidental to air transportation,52.23.19,52.23.1,4133,"This subcategory includes other supporting services for air transport, such as: - aircraft fire fighting and fire prevention services - aircraft maintenance and upkeep services (excluding repair) - hangar services - aircraft towing  This subcategory excludes: - disinfecting and exterminating services for aircraft, see 81.29.11 - runway cleaning and snow removal services, see 81.29.12 - cleaning services for aircraft, see 81.29.19 - air-sea rescue services, see 84.24.11, 84.25.19 - non-commercial flying school services, see 85.53.12"
Services incidental to space transportation,52.23.2,52.23,4134,
Services incidental to space transportation,52.23.20,52.23.2,4135,
Cargo handling services,52.24,52.2,4136,
Cargo handling services,52.24.1,52.24,4137,
Container handling services at ports,52.24.11,52.24.1,4138,"This subcategory includes: - cargo handling services provided for freight in special containers at ports - services of container freight terminal facilities at ports, i.e. stevedoring services (i.e. loading, unloading and discharging of vessels' containerised freight, at ports)"
Other container handling services,52.24.12,52.24.1,4139,"This subcategory includes: - cargo handling services provided for freight in special containers, except in ports - services of container freight terminal facilities (not located in ports) for all modes of transport, including loading and unloading services for freight railway cars"
Other cargo handling services at ports,52.24.13,52.24.1,4140,"This subcategory includes: - services of freight terminal facilities, for stevedoring services (i.e. loading, unloading and discharging of vessels' non-containerised freight, at ports)"
Other cargo handling services,52.24.19,52.24.1,4141,"This subcategory includes: - cargo handling services provided for non-containerised freight or for passenger baggage - cargo handling services incidental to freight transport n.e.c. This subcategory also includes: - baggage handling services at airports and at bus, rail or highway vehicle terminals"
Other transportation support services,52.29,52.2,4142,
Freight transport agency services,52.29.1,52.29,4143,
Ship-broker services,52.29.11,52.29.1,4144,
Other freight brokerage services,52.29.12,52.29.1,4145,This subcategory includes: - aircraft space brokerage services - other freight brokerage services n.e.c.
Other freight transport agency services,52.29.19,52.29.1,4146,This subcategory includes: - freight forwarding services (primarily transport organisation or arrangement services on behalf of the shipper or consignee) - freight consolidation and break-bulk services
Other transportation support services n.e.c.,52.29.2,52.29,4147,
Other transportation support services n.e.c.,52.29.20,52.29.2,4148,"This subcategory includes: - type rating services (aircraft-specific permits for flying a particular type of plane) - goods-handling services, e.g. temporary crating for the sole purpose of protecting the goods during transit, uncrating, sampling, weighing of goods"
Postal and courier services,53,H,4149,
Postal services under universal service obligation,53.1,53,4150,
Postal services under universal service obligation,53.10,53.1,4151,
Postal services under universal service obligation,53.10.1,53.10,4152,"This category excludes: - services provided by private courier services, see 53.20.1 - financial intermediation services provided by post office saving banks and postal giro, see 64.19"
Postal services under universal service obligation related to newspapers and periodicals,53.10.11,53.10.1,4153,"This subcategory includes: - collection, transport and delivery services for newspapers, journals and periodicals, whether for domestic or foreign destinations, as rendered under a universal service obligation"
Postal services under universal service obligation related to letters,53.10.12,53.10.1,4154,"This subcategory includes: - collection, transport and delivery services for letters, brochures, leaflets and similar printed matter, whether for domestic or foreign destinations, as rendered a universal service obligation"
Postal services under universal service obligation related to parcels,53.10.13,53.10.1,4155,"This subcategory includes: - collection, transport and delivery services for parcels and packages, whether for domestic or foreign destinations, as rendered by the national postal administration"
Post office counter services,53.10.14,53.10.1,4156,"This subcategory includes: - services rendered at post office counters, e.g. sale of postage stamps, handling of certified or registered letters and parcels, and other post office counter services"
Other postal services under universal service obligation,53.10.19,53.10.1,4157,"This subcategory includes: - mailbox rental services, ""poste restante"" services, and public postal services n.e.c.  This subcategory excludes: - telecommunications services, see division 61"
Other postal and courier services,53.2,53,4158,
Other postal and courier services,53.20,53.2,4159,
Other postal and courier services,53.20.1,53.20,4160,
Multi-modal courier services,53.20.11,53.20.1,4161,"This subcategory includes: - collection, transport and delivery services, whether for domestic or foreign destinations, for letters, parcels and packages, as rendered by courier and using one or more modes of transport, other than those rendered under a universal service obligation.   These services can be provided using either self-owned or public transport media. Included are the messenger services of bicycle couriers.  This subcategory excludes: - messenger delivery services other than those by bicycle couriers, see 53.20.19"
Food home delivery services,53.20.12,53.20.1,4162,
Other postal and courier services n.e.c.,53.20.19,53.20.1,4163,"This subcategory includes: - local delivery services of purchases, except food - local delivery services by freight taxis  This subcategory excludes: - courier services including messenger services of bicycle couriers, see 53.20.11"
ACCOMMODATION AND FOOD SERVICES,I,,4164,
Accommodation services,55,I,4165,
Hotel and similar accommodation services,55.1,55,4166,
Hotel and similar accommodation services,55.10,55.1,4167,
"Room or unit accommodation services for visitors, with daily housekeeping (except time-share)",55.10.1,55.10,4168,
"Room or unit accommodation services for visitors, with daily housekeeping (except time-share)",55.10.10,55.10.1,4169,"This subcategory includes: - accommodation services consisting of rooms or units with daily housekeeping and other services, for persons away from their place of residence, in for example hotels, resort hotels, motels, apartment hotels, spa or conference hotels and similar establishments, typically provided on a daily or weekly basis"
Holiday and other short stay accommodation services,55.2,55,4170,
Holiday and other short stay accommodation services,55.20,55.2,4171,
Holiday and other short stay accommodation services,55.20.1,55.20,4172,
Room or unit accommodation services for visitors in youth hostels and holiday cabins,55.20.11,55.20.1,4173,"This subcategory includes: - accommodation services in youth hostels, mountain refuges and holiday cabins consisting of rooms or units with very limited or no housekeeping services provided"
Room or unit accommodation services for visitors in time-share properties,55.20.12,55.20.1,4174,This subcategory includes: - accommodation services in time-share properties for visitors away from their usual place of residence
"Other room or unit accommodation services for visitors, without daily housekeeping",55.20.19,55.20.1,4175,"This subcategory includes: - accommodation services consisting of rooms or units with housekeeping services provided less than daily in for example holiday homes, visitor flats, bungalows and cottages, for persons away from their usual place of residence, typically provided on a daily or weekly basis"
"Camping ground, recreational and vacation camp services",55.3,55,4176,
"Camping ground, recreational and vacation camp services",55.30,55.3,4177,
"Camping ground, recreational and vacation camp services",55.30.1,55.30,4178,
Camping ground services,55.30.11,55.30.1,4179,"This subcategory includes: - provision of space for a recreational vehicle or tent, for persons away from their place of residence, typically provided on a daily or weekly basis This subcategory also includes: - provision of space under protective shelters or plain bivouac facilities for placing tents and/or sleeping bags This subcategory excludes: - mountain refuges, cabins and youth hostels, see 55.20.11"
Recreational and vacation camp services,55.30.12,55.30.1,4180,"This subcategory includes: - provision of overnight accommodation, combined with food and recreational or training services in a combined package at a camp for adults, youth or children for which an all-inclusive fee is charged"
Other accommodation services,55.9,55,4181,
Other accommodation services,55.90,55.9,4182,
Other accommodation services,55.90.1,55.90,4183,
Room or unit accommodation services for students in student residences and school dormitories,55.90.11,55.90.1,4184,"This subcategory includes: - room or unit accommodation services for students in student residences and dormitories attached to schools and universities  This subcategory excludes: - provision of rooms or units in student residences to conference participants or visitors during holidays, see 55.20.19"
Room or unit accommodation services for workers in workers hostels or camps,55.90.12,55.90.1,4185,This subcategory includes: - accommodation services for workers in workers hostels or camps usually on a short term or seasonal basis
Sleeping car and similar services in other transport media,55.90.13,55.90.1,4186,
Other accommodation services n.e.c.,55.90.19,55.90.1,4187,"This subcategory includes: - room or unit accommodation services for semi-permanent residents in rooming or boarding houses and residential clubs  This subcategory excludes: - youth hostels, see 55.20.11 - student residences, school dormitories, see 55.90.11"
Food and beverage serving services,56,I,4188,
Restaurant and mobile food serving services,56.1,56,4189,
Restaurant and mobile food serving services,56.10,56.1,4190,
Restaurant and mobile food serving services,56.10.1,56.10,4191,"This category excludes: - serving services of beverages without prepared foods, see 56.30.10"
Meal serving services with full restaurant service,56.10.11,56.10.1,4192,"This subcategory includes: - food preparation and related beverage services furnished by restaurants, cafes and similar eating facilities providing full service consisting of waiter service to individual customers seated at tables (including counters or booths) with or without entertainment - food preparation and related beverage services furnished in hotels or other accommodation places  Normally a full service consisting of waiter service to individual customers seated at tables (including counters or booths) is provided."
Meal serving services in railway dining cars and on ships,56.10.12,56.10.1,4193,"This subcategory includes: - food preparation and related beverage services furnished in transport facilities, e.g., in trains or aboard ships   Normally a full service consisting of waiter service to individual customers seated at tables (including counters or booths) is provided.  - dining car services"
Meal serving services in self-service establishments,56.10.13,56.10.1,4194,"This subcategory includes: - meals serving services in limited- and self-service establishments, providing seating but not waiter service, such as:   . fast-food outlets with seating   . canteens  This subcategory excludes: - the provision of food by facilities without waiter service and not normally offering seating, see 56.10.19 - factory, office or school canteen services on concession basis, see 56.29.20"
Other meal serving services,56.10.19,56.10.1,4195,"This subcategory includes: - other food preparation and related beverages services provided by refreshment stands, fish-and-chips stands, fast-food outlets without seating, take-away facilities, etc.  - services of ice-cream parlours and cake serving places - services of meals and snacks prepared on the premises dispensed through vending machines - mobile food services, preparing and serving food and beverages for immediate consumption from motorised vehicle or non-motorised carts  These services are provided without seating and waiter services.  This subcategory excludes: - services of meals and snacks not prepared on the premises dispensed through vending machines, see 47.00.1, 47.00.2"
Event catering services and other food serving services,56.2,56,4196,
Event catering services,56.21,56.2,4197,
Event catering services,56.21.1,56.21,4198,
Event catering services for private households,56.21.11,56.21.1,4199,"This subcategory includes: - food preparation and supply services based on contractual arrangements where the service is provided to a private person/household, at a location specified by the customer, for a specific event"
Other event catering services,56.21.19,56.21.1,4200,"This subcategory includes: - other food preparation and supply services based on contractual arrangements with the customer, at institutional, governmental, commercial, industrial or residential premises or location/s specified by the customer, for a specific event"
Other food serving services,56.29,56.2,4201,
Contract food services,56.29.1,56.29,4202,
Contract food services for transportation operators,56.29.11,56.29.1,4203,This subcategory includes:  - food preparation and supply services based on contractual arrangements for airline companies and other transportation companies
Other contract food services,56.29.19,56.29.1,4204,"This subcategory includes:  - food preparation and supply services based on contractual arrangements with the customer for a specific period of time; for example food concessions at sports events and similar facilities  This subcategory excludes: - canteen services, see 56.29.20"
Canteen services,56.29.2,56.29,4205,
Canteen services,56.29.20,56.29.2,4206,"This subcategory includes: - food service concession services, i.e. the provision of operating services by operators of eating facilities such as canteens and cafeterias  Provision services of meals and drinks, usually at reduced prices to groups of clearly defined persons who are mostly linked by ties of a professional nature such as sport, factory or office canteens, schools canteens and kitchens, services of university dining halls, messes and canteens for members of the armed forces, etc."
Beverage serving services,56.3,56,4207,
Beverage serving services,56.30,56.3,4208,
Beverage serving services,56.30.1,56.30,4209,
Beverage serving services,56.30.10,56.30.1,4210,"This subcategory includes: - beverage-serving services, of mostly alcoholic beverages, delivered by bars, beer halls, nightclubs, discotheques and similar facilities, with or without entertainment   Included are such services provided by bars operated in hotels or other accommodation places or in transport facilities, e.g. in trains or aboard ships.  This subcategory excludes: - reselling packaged/prepared beverages, see 47.00.25, 47.00.26 - retail trade services of beverages through vending machines, see 47.00.26 - meals services for food and related beverages, see 56.10.1 - services of meals, snacks and beverages not prepared on the premises dispensed through vending machines, see 47.00.1, 47.00.2 - operation of discotheques and dance floors without beverage serving, see 93.29.19"
INFORMATION AND COMMUNICATION SERVICES,J,,4211,
Publishing services,58,J,4212,
"Publishing services of books, periodicals and other publishing services",58.1,58,4213,
Book publishing services,58.11,58.1,4214,
Printed books,58.11.1,58.11,4215,
Printed educational textbooks,58.11.11,58.11.1,4216,"This subcategory includes: - titles published to be primarily used as educational material for students and teachers in formal study programs   These books generally contain knowledge summaries and/or practice questions with the text. Includes workbooks, teachers manuals and resource materials, as well as interactive materials."
"Printed professional, technical and scholarly books",58.11.12,58.11.1,4217,"This subcategory includes: - specialised titles containing research, advanced knowledge, and/or information aimed at the academic and research community, or used by individuals in the practice of specific occupations or professions, e.g. lawyers, doctors, electricians, accountants, business or computer professionals"
Printed children books,58.11.13,58.11.1,4218,"This subcategory includes: - titles published for children, including picture books and books not intended as text books, such as   . fiction and non-fiction   . reference books   . bundled book-and- toy kits   . talking books   . colouring books  This subcategory excludes: - sticker books, see 58.19.19"
Printed dictionaries and encyclopaedias,58.11.14,58.11.1,4219,"This subcategory includes: - titles published for general reference purposes and aimed at the public at large, e.g.:   . dictionaries   . encyclopaedias   . thesauruses - serial instalments of such titles  This subcategory excludes: - atlases and other books with maps, see 58.11.15"
Printed atlases and other books with maps,58.11.15,58.11.1,4220,
"Printed maps and hydrographic or similar charts, other than in book form",58.11.16,58.11.1,4221,"This subcategory excludes: - globes, see 32.99.59"
"Other printed books, brochures, leaflets and the like",58.11.19,58.11.1,4222,"This subcategory includes: - books of general interest published for consumption by the public at large   Includes literary fiction and non-fiction; poetry and drama; religious books, bibles and hymnals; non-fiction such as history, political, biographies, home and garden, how-to books, cook books, travel guides etc.  This subcategory excludes: - audio books, 58.11.20"
"Books on disk, tape or other physical media",58.11.2,58.11,4223,
"Books on disk, tape or other physical media",58.11.20,58.11.2,4224,"This subcategory includes: - physical media (CD-ROM, tape etc.) containing audio books, i.e. audio recordings of someone reading the text of a book - physical media (CD-ROM, diskette, microfilm, microfiche etc.) containing non-audio recordings of text material from periodicals, textbooks, reference books and other sources"
On-line books,58.11.3,58.11,4225,
On-line books,58.11.30,58.11.3,4226,"This subcategory includes: - on-line books, including school textbooks, general reference books, such as atlases and other books of maps or charts, dictionaries and encyclopaedias"
Advertising space in books,58.11.4,58.11,4227,
"Advertising space in books, printed",58.11.41,58.11.4,4228,
